x,y,dist_own_m,gross,loss,net,transfer_rate,net_rank
11220349.632154424,4142693.3228410613,243.40787192154926,360.4630370322229,15.081253707648997,345.3817833245739,0.04183855807190804,343
11220599.632154424,4142693.3228410613,481.3131717961189,367.0373364477562,15.478141725394268,351.55919472236195,0.042170482913793196,336
11220849.632154424,4142693.3228410613,727.3770319273926,370.4401717097912,15.72797392475368,354.7121977850375,0.04245752789758242,331
11221099.632154424,4142693.3228410613,775.712887656939,264.4589541360706,11.946807431924437,252.51214670414615,0.04517452423175474,436
11221349.632154424,4142693.3228410613,678.2500568827614,223.19237844289484,10.426597360204108,212.76578108269072,0.046715741070306384,466
11225099.632154424,4142693.3228410613,421.9472806617917,471.5415335885068,28.35879573627729,443.18273785222954,0.06014061056395669,209
11225349.632154424,4142693.3228410613,440.0243748752906,473.5475859417363,28.944524986135697,444.6030609556006,0.06112273791571378,204
11225599.632154424,4142693.3228410613,578.1032721849097,403.5565358087379,24.660877176321783,378.89565863241614,0.06110885337763329,297
11225849.632154424,4142693.3228410613,774.4580919180903,311.18014452991827,18.833514635663924,292.34662989425436,0.06052286743460004,403
11226099.632154424,4142693.3228410613,995.1719846156838,234.0852507991915,13.978863367329394,220.10638743186212,0.0597169762708419,457
11226349.632154424,4142693.3228410613,1119.358244047748,178.37966001609277,10.503847859958672,167.8758121561341,0.05888478461620037,508
11219849.632154424,4142943.3228410613,315.69417620993585,269.49587311493104,11.9378479900344,257.55802512489663,0.044296960291274314,431
11220099.632154424,4142943.3228410613,148.58596879898514,388.9626876411445,16.460947765385427,372.5017398757591,0.04232012038278652,302
11220349.632154424,4142943.3228410613,263.6148086792469,424.8076391540858,18.01705756889324,406.79058158519257,0.042412273010839406,258
11220599.632154424,4142943.3228410613,491.84117821310866,433.96826613994233,18.663763012647085,415.3045031272952,0.04300720690629613,252
11220849.632154424,4142943.3228410613,734.3859488151458,439.2118082422458,19.14590758039735,420.06590066184845,0.04359151375510716,246
11221099.632154424,4142943.3228410613,578.346916497416,326.0913630524726,15.117049990024023,310.9743130624486,0.04635832684593821,380
11221349.632154424,4142943.3228410613,439.0647007064807,277.13233337041476,13.17478924953558,263.95754412087916,0.04753970454947302,429
11221599.632154424,4142943.3228410613,419.6075154127651,253.4549402257079,12.13345544094404,241.32148478476387,0.04787223886872711,442
11224349.632154424,4142943.3228410613,1072.1399896406226,354.201332137807,16.203579367545526,337.9977527702615,0.0457468052696123,350
11224599.632154424,4142943.3228410613,888.8566252287844,350.33222733403346,17.548729029786486,332.78349830424696,0.05009167772924924,353
11225099.632154424,4142943.3228410613,668.0044804236891,376.8993036480777,21.051841909042878,355.8474617390348,0.055855348378938956,328
11225349.632154424,4142943.3228410613,679.5674570582617,362.7809796521896,20.72729755064519,342.05368210154444,0.05713446600898744,346
11219599.632154424,4143193.3228410613,480.5338738120348,278.3094751535403,12.778651126521215,265.5308240270191,0.04591525717718153,428
11219849.632154424,4143193.3228410613,484.673279781843,333.55812792229494,14.94591365323896,318.612214269056,0.04480752349323873,373
11220099.632154424,4143193.3228410613,396.6398433913966,432.848899539092,18.869799633573752,413.97909990551824,0.043594426724121914,253
11220349.632154424,4143193.3228410613,452.4799913770934,539.4543479245696,23.204514581292838,516.2498333432767,0.043014788314464494,139
11220599.632154424,4143193.3228410613,614.127934414058,549.0548735219043,24.260835850451755,524.7940376714525,0.0441865413102173,128
11220849.632154424,4143193.3228410613,677.456398584196,509.32408281031496,23.934761600379193,485.38932120993576,0.04699318647630707,170
11221099.632154424,4143193.3228410613,438.4516251162395,448.8227283890204,21.81917669461063,427.0035516944098,0.04861424191445736,238
11221349.632154424,4143193.3228410613,224.7943129873925,363.8515543968552,17.756807630573558,346.0947467662816,0.04880234099867578,341
11221599.632154424,4143193.3228410613,183.91611874948904,326.0348174785162,15.841974372359914,310.19284310615626,0.048589823917820706,383
11221849.632154424,4143193.3228410613,376.98513806286655,326.0926834519677,15.73889421496845,310.3537892369992,0.04826509459936023,382
11223599.632154424,4143193.3228410613,1775.7720238209763,574.5703500812583,19.94901005871602,554.6213400225423,0.03471987382553719,87
11224099.632154424,4143193.3228410613,1323.9706161834474,599.0883655098037,21.677656937995756,577.410708571808,0.03618440648492449,69
11224349.632154424,4143193.3228410613,1113.626574971675,444.8014721726157,18.32457396286505,426.4768982097507,0.0411971971975708,239
11224599.632154424,4143193.3228410613,923.2714142921948,390.13224744604497,18.14261076521408,371.98963668083087,0.046503745547779134,303
11225099.632154424,4143193.3228410613,672.2812033524674,406.22498457197446,21.351917199132927,384.87306737284155,0.052561801981802575,284
11225349.632154424,4143193.3228410613,662.7427648394266,378.5851468360869,20.374051789594063,358.2110950464928,0.05381629987299861,324
11225599.632154424,4143193.3228410613,742.6263719482183,315.31002332496644,17.2395546948435,298.07046863012295,0.05467493393661,396
11219099.632154424,4143443.3228410613,329.848222601244,276.24322554759976,13.071334630913679,263.1718909166861,0.04731820881761802,430
11219349.632154424,4143443.3228410613,178.82328211582103,364.54863867283893,17.219286375365513,347.3293522974734,0.047234537586132136,340
11219599.632154424,4143443.3228410613,283.1177890916592,403.1134730379592,18.776706368632123,384.33676666932706,0.046579208149820424,286
11219849.632154424,4143443.3228410613,381.74210765891945,454.26896036291174,20.45144359015353,433.8175167727582,0.04502056132960315,227
11220099.632154424,4143443.3228410613,252.84889184064673,530.1570278493582,23.376519426933882,506.7805084224243,0.04409357642916358,153
11220349.632154424,4143443.3228410613,327.3195494470382,570.8512713107993,25.4272465807714,545.4240247300279,0.04454268188347007,106
11220599.632154424,4143443.3228410613,524.7319437535523,698.6193415463424,32.29908380712916,666.3202577392133,0.04623273632195398,31
11220849.632154424,4143443.3228410613,644.6671658264778,579.2012465018997,28.0442137563843,551.1570327455154,0.048418773139315606,94
11221099.632154424,4143443.3228410613,418.3234386357925,531.2970150247578,26.397481646126696,504.8995333786311,0.04968498015163252,155
11221349.632154424,4143443.3228410613,182.44767714738393,510.5368232423276,25.600271874679418,484.9365513676482,0.05014383039424403,171
11221599.632154424,4143443.3228410613,128.76261290016765,434.54767354767284,21.41251103674576,413.1351625109271,0.049275401389064534,255
11221849.632154424,4143443.3228410613,353.37298434555066,507.45225544871,24.734030742301027,482.718224706409,0.04874159189701539,172
11222099.632154424,4143443.3228410613,598.4689813596718,567.8588354783549,27.435202390561606,540.4236330877933,0.04831341994960886,111
11222349.632154424,4143443.3228410613,846.4382890879202,458.7579005447445,21.77515035049528,436.9827501942492,0.04746545034895037,220
11223349.632154424,4143443.3228410613,1843.8081243913898,528.85697769948,18.531338273478642,510.3256394260014,0.03504035883971823,147
11223599.632154424,4143443.3228410613,1699.4861521846778,766.2894315861059,25.223821849728598,741.0656097363774,0.03291683378370365,22
11223849.632154424,4143443.3228410613,1457.916025508139,769.6570674598769,25.629754322148337,744.0273131377286,0.03330022604318442,21
11224099.632154424,4143443.3228410613,1219.7479630642613,780.7921931143258,26.585350478342797,754.206842635983,0.034049201199492646,19
11224349.632154424,4143443.3228410613,987.4467324192127,575.5754006961224,21.918674000434564,553.6567266956879,0.03808132518159271,88
11224599.632154424,4143443.3228410613,766.3661039812149,461.9688984808796,20.65395883121372,441.31493964966586,0.04470854834412314,211
11224849.632154424,4143443.3228410613,569.7218279979382,524.1833419155721,25.819899039249215,498.3634428763229,0.04925738186355398,163
11225099.632154424,4143443.3228410613,432.26024251980226,648.6518338168764,33.296392208606456,615.35544160827,0.05133168592568336,53
11225349.632154424,4143443.3228410613,417.2707433181054,574.582258615345,29.95379939432976,544.6284592210153,0.052131438005959,109
11225599.632154424,4143443.3228410613,535.1456149453252,388.124919569031,20.47941991552991,367.64549965350113,0.05276502198897715,311
11218849.632154424,4143693.3228410613,495.3429610969336,252.19891645311998,11.96023716910591,240.23867928401407,0.04742382456400895,443
11219099.632154424,4143693.3228410613,288.1713527964715,439.37970254535225,21.000319449769844,418.3793830955824,0.04779537909492352,249
11219349.632154424,4143693.3228410613,78.8710646943678,500.36034696092827,23.826150780793185,476.5341961801351,0.04761798357025622,174
11219599.632154424,4143693.3228410613,233.23499119878613,556.6255582444189,26.242217880666352,530.3833403637526,0.04714519032046167,121
11219849.632154424,4143693.3228410613,288.5889714780311,602.2975005880915,27.42787855397018,574.8696220341212,0.0455387553944508,72
11220099.632154424,4143693.3228410613,38.5891150963179,556.9883595459721,24.9741767131151,532.014182832857,0.044837879077890865,118
11220349.632154424,4143693.3228410613,211.41108095150992,576.4096174930937,26.18347382859446,550.2261436644992,0.045425116156928416,99
11220599.632154424,4143693.3228410613,461.41106455551636,717.0715904799212,33.83172815061804,683.2398623293032,0.04718040513636186,29
11220849.632154424,4143693.3228410613,396.418938120708,600.9547755493559,29.426937405373828,571.5278381439821,0.04896697489170218,75
11221099.632154424,4143693.3228410613,435.64966349510695,557.2797353905794,28.051951763743503,529.2277836268358,0.050337290201451154,123
11221349.632154424,4143693.3228410613,375.55535762584765,582.3671565436525,29.59591595688618,552.7712405867663,0.050820029296531524,90
11221599.632154424,4143693.3228410613,352.610950235356,562.7360145110727,28.027468054272685,534.7085464567999,0.04980571232609674,117
11221849.632154424,4143693.3228410613,482.31435579949624,675.483220216923,33.17136344523044,642.3118567716925,0.04910760541850007,41
11222099.632154424,4143693.3228410613,682.5831769057054,649.4140989719486,31.538257218058174,617.8758417538904,0.04856417079331144,51
11222349.632154424,4143693.3228410613,907.8614701478898,642.7806775099339,30.779296928118306,612.0013805818155,0.047884602019080805,56
11223099.632154424,4143693.3228410613,1612.6870062951098,395.63391777616806,15.186346005409023,380.44757177075905,0.038384843470373985,292
11223349.632154424,4143693.3228410613,1765.0620248488358,589.774445127506,20.11162112268143,569.6628240048246,0.03410052993790432,77
11223599.632154424,4143693.3228410613,1657.7515140544192,812.5785584863974,26.249812015395474,786.3287464710019,0.03230433752065942,15
11223849.632154424,4143693.3228410613,1409.0443705986283,805.7050077787835,26.350041327145195,779.3549664516383,0.032704328597619854,16
11224099.632154424,4143693.3228410613,1160.8927574421555,802.8267745480815,26.978831490299456,775.847943057782,0.033604797878703144,17
11224349.632154424,4143693.3228410613,913.7493913801623,617.9057173798063,23.112040258652623,594.7936771211537,0.037403829756840416,63
11224599.632154424,4143693.3228410613,668.7330605058964,527.0762147668376,23.536471553213463,503.5397432136241,0.044654778367537,157
11224849.632154424,4143693.3228410613,429.4995485207742,749.1750875076268,37.151864835731416,712.0232226718954,0.04959036339466267,25
11225099.632154424,4143693.3228410613,216.18468527052258,709.9274828949424,36.09785166202808,673.8296312329143,0.050847237966937485,30
11225349.632154424,4143693.3228410613,184.39569981830078,685.6178280387451,35.375827132621495,650.2420009061236,0.05159700592065462,37
11225599.632154424,4143693.3228410613,382.4496438453655,539.6312254918859,28.05565243375011,511.5755730581358,0.05199041698926292,146
11218849.632154424,4143943.3228410613,251.32297212932772,289.54270242254785,13.739362175252296,275.8033402472955,0.047451937349129183,416
11219099.632154424,4143943.3228410613,244.42756290912783,484.4666413675779,23.167908428879965,461.2987329386979,0.047821473039878194,182
11219349.632154424,4143943.3228410613,324.7514795430065,514.3248945634402,24.512715733306827,489.8121788301334,0.047659983003765075,166
11219599.632154424,4143943.3228410613,391.97122310042926,561.5629469010184,26.59167874163991,534.9712681593785,0.04735297955177763,116
11219849.632154424,4143943.3228410613,381.8902357453273,638.6260219100568,29.76409937823524,608.8619225318216,0.04660646193090324,57
11220099.632154424,4143943.3228410613,253.07247480275421,578.0352356680523,26.125656038369595,551.9095796296828,0.045197341660626285,93
11220349.632154424,4143943.3228410613,327.4922943337136,571.5555525950539,26.104662702480468,545.4508898925734,0.045673010408098645,105
11220599.632154424,4143943.3228410613,340.6721877466748,633.0735055775937,29.890874605357716,603.182630972236,0.04721548815739232,60
11220849.632154424,4143943.3228410613,153.94867426111819,599.3531537665865,30.03063379187329,569.3225199747133,0.050105073449848714,78
11221099.632154424,4143943.3228410613,237.36648691297196,585.535874116297,30.145019302601906,555.3908548136951,0.05148278804966032,86
11221349.632154424,4143943.3228410613,462.58567197012957,548.7583958126629,28.397327352064305,520.3610684605986,0.051748324160052914,134
11221599.632154424,4143943.3228410613,571.8728161636719,612.7062754403332,31.05655214856407,581.6497232917692,0.050687504589772114,68
11221849.632154424,4143943.3228410613,618.8894583081201,695.5378360147296,34.560365001405785,660.9774710133238,0.04968869155907989,34
11222099.632154424,4143943.3228410613,751.0058623891479,664.3519099958177,32.494015230403534,631.8578947654141,0.04891084791282996,45
11222349.632154424,4143943.3228410613,932.7354657569407,653.4447870713008,31.39921969887418,622.0455673724266,0.04805183287114975,49
11222599.632154424,4143943.3228410613,1140.6055816182763,476.9619153646254,22.065799691401356,454.896115673224,0.04626323188620334,194
11222849.632154424,4143943.3228410613,1267.2619859524198,372.62106537781085,15.834954372746886,356.78611100506396,0.04249613305327058,325
11223099.632154424,4143943.3228410613,1412.6703480750416,408.98870363333407,15.448807887608767,393.5398957457253,0.03777318970026837,272
11223349.632154424,4143943.3228410613,1584.3995972042053,581.7217773269625,19.372498085125134,562.3492792418374,0.033301999065846605,82
11223599.632154424,4143943.3228410613,1649.5811257219616,880.2772230465107,27.37784203988245,852.8993810066282,0.031101386384997834,12
11223849.632154424,4143943.3228410613,1399.5838759451683,900.5894349758445,28.357961096587765,872.2314738792567,0.031488223151705505,11
11224099.632154424,4143943.3228410613,1149.5878223403668,775.4197317678907,25.81082413737822,749.6089076305125,0.03328626172373993,20
11224599.632154424,4143943.3228410613,649.6048277286739,514.7500434377437,23.182747991030066,491.5672954467136,0.045036903418608255,165
11224849.632154424,4143943.3228410613,399.629287810549,730.444832855338,36.11201796796564,694.3328148873723,0.04943839198205061,26
11225099.632154424,4143943.3228410613,149.73544384524712,693.6960103907198,35.08383750595288,658.612172884767,0.050575233215183306,35
11225349.632154424,4143943.3228410613,100.68683434838792,670.3699202931226,34.380845842273445,635.9890744508492,0.05128637905955006,44
11225599.632154424,4143943.3228410613,350.50673899180066,583.3021833084956,30.139766337913223,553.1624169705824,0.051670930094861255,89
11218599.632154424,4144193.3228410613,326.6541169498426,205.29071051277785,9.624698640702517,195.66601187207533,0.04688326430680579,483
11218849.632154424,4144193.3228410613,77.21284563827054,287.7506283859623,13.576362063639884,274.1742663223224,0.047180998838444926,418
11219099.632154424,4144193.3228410613,9.199423260091509,478.61914921699406,22.81460319914113,455.80454601785294,0.047667552032686335,191
11219349.632154424,4144193.3228410613,242.82960536935397,535.6282745392547,25.530677032879485,510.09759750637517,0.047664916596945654,148
11219599.632154424,4144193.3228410613,199.8170399468276,569.7405803868205,27.107737126587622,542.6328432602329,0.04757908785114631,110
11219849.632154424,4144193.3228410613,278.9165512736425,518.1246960960323,24.43836427668433,493.6863318193479,0.04716695509946273,164
11220099.632154424,4144193.3228410613,408.14939911805465,463.12258756989985,21.577700902755222,441.5448866671446,0.046591769613263494,210
11220349.632154424,4144193.3228410613,542.9620249583147,462.7728974847125,21.75036596611353,441.02253151859895,0.04700008596945124,212
11220599.632154424,4144193.3228410613,328.03926489082346,456.7812417428151,22.29082810085979,434.4904136419553,0.04879978874747742,226
11220849.632154424,4144193.3228410613,123.50066442235058,478.066145179228,24.503173585960283,453.5629715932677,0.051254776840083484,195
11221099.632154424,4144193.3228410613,218.84942064216727,516.1565504954275,27.72125194331623,488.43529855211125,0.05370706216303615,167
11221349.632154424,4144193.3228410613,235.4193083535532,550.8300889964896,30.38288295692475,520.4472060395649,0.055158357475127644,133
11221599.632154424,4144193.3228410613,321.9880839285375,581.4536905373151,31.127790163314447,550.3259003740006,0.05353442702298371,98
11221849.632154424,4144193.3228410613,399.5772390038256,729.2297475883054,36.98933536349158,692.2404122248138,0.05072384318635107,27
11222099.632154424,4144193.3228410613,583.6502494369978,682.0197565655158,33.715370747880655,648.3043858176351,0.04943459543996642,38
11222349.632154424,4144193.3228410613,804.1350989764215,629.4059919334044,30.40969171456163,598.9963002188427,0.04831490660130098,62
11222599.632154424,4144193.3228410613,927.9797960123153,413.7530592369548,19.088587828818717,394.6644714081361,0.04613521858671444,270
11222849.632154424,4144193.3228410613,1061.0518710682559,356.48784122583237,15.085153799120507,341.40268742671185,0.04231604014108345,348
11223099.632154424,4144193.3228410613,1231.0628109027725,412.2184745881549,15.226730581952873,396.991744006202,0.03693849626018293,268
11223349.632154424,4144193.3228410613,1424.8509450739837,531.3821599668685,17.60428574488255,513.7778742219859,0.033129237432397374,142
11223599.632154424,4144193.3228410613,1633.9782088414192,591.2853390739551,19.115361796814337,572.1699772771408,0.03232848936649092,73
11223849.632154424,4144193.3228410613,1422.9893132317827,632.5985954572093,20.36731668796546,612.2312787692438,0.03219627238224426,55
11224099.632154424,4144193.3228410613,1177.9710187604053,521.2491657922667,18.09094835492402,503.15821743734267,0.03470691090205754,158
11224349.632154424,4144193.3228410613,935.5922490631236,413.4562708582264,16.37570586325293,397.0805649949735,0.03960686296826814,267
11225099.632154424,4144193.3228410613,297.46304461175254,678.3091868681358,34.27184933541007,644.0373375327258,0.05052540935446973,40
11225349.632154424,4144193.3228410613,276.04600771838744,657.6515235948282,33.638811907738535,624.0127116870897,0.0511499034076032,48
11225599.632154424,4144193.3228410613,434.64759730709034,409.7230210692386,20.9685622929109,388.7544587763277,0.05117740818709683,278
11218599.632154424,4144443.3228410613,259.37242386125035,216.80360071343293,10.074639565071116,206.7289611483618,0.046468967913441586,475
11218849.632154424,4144443.3228410613,38.06164030851676,283.634352357307,13.221098485834231,270.4132538714728,0.0466131777619765,425
11219099.632154424,4144443.3228410613,163.5177336272817,372.7698008031397,17.47902155543031,355.29077924770934,0.046889585792012724,329
11219349.632154424,4144443.3228410613,279.4406887256404,458.12570096400765,21.621032403242733,436.5046685607649,0.04719454149319026,222
11219599.632154424,4144443.3228410613,57.265411735793826,468.0471207506892,22.146062501122287,445.9010582495669,0.04731588235304763,202
11219849.632154424,4144443.3228410613,57.765914504891875,431.3275092237087,20.424304816502975,410.90320440720575,0.0473521961380624,256
11220099.632154424,4144443.3228410613,303.52658912298455,408.9129491638614,19.46251011042754,389.45043905343385,0.04759572948282554,276
11220349.632154424,4144443.3228410613,553.1002438353104,399.08579376517196,19.3060609112179,379.77973285395404,0.04837571573038221,293
11220599.632154424,4144443.3228410613,446.3811590014258,404.0898566131482,20.234980167491543,383.85487644565666,0.05007544692432931,289
11220849.632154424,4144443.3228410613,363.0490792148745,447.6605521925638,23.803875642787144,423.85667654977664,0.05317394067044748,243
11221099.632154424,4144443.3228410613,128.10776152718958,559.0576059487511,32.05617617688947,527.0014297718616,0.05733966560116538,126
11221349.632154424,4144443.3228410613,147.21532698299532,560.1341768586452,32.16126939937813,527.972907459267,0.057417080992532094,124
11221599.632154424,4144443.3228410613,72.8981105171654,581.3903600712831,33.18101456337918,548.2093455079039,0.05707183476401453,101
11221849.632154424,4144443.3228410613,247.5879202524273,533.7863827677397,28.729111475011674,505.05727129272805,0.053821364505494025,154
11222099.632154424,4144443.3228410613,470.0644781402072,479.69981862786165,24.263817757574166,455.4360008702875,0.050581252723794316,193
11222349.632154424,4144443.3228410613,605.2603262845219,406.6798309666346,19.768393337069963,386.91143762956466,0.04860922974734842,282
11222599.632154424,4144443.3228410613,711.3540847316718,340.8675473310654,15.750324581373683,325.11722274969173,0.04620658289325584,365
11222849.632154424,4144443.3228410613,877.9004528731166,320.90114703340566,13.6648199487999,307.23632708460576,0.0425826460114753,390
11223099.632154424,4144443.3228410613,1077.215752040979,375.13483385761594,13.990978958721396,361.1438548988946,0.037295867234850635,320
11223349.632154424,4144443.3228410613,1294.2481785714829,468.0195354233215,15.675183641584242,452.34435178173726,0.03349258408071815,196
11223599.632154424,4144443.3228410613,1521.4344938333657,481.44359865365806,15.851807061368223,465.59179159228984,0.03292557447164591,180
